phat_0,phat_1
0.9705980514897506,0.02940194851024942
0.97613158116336,0.02386841883664011
0.9429218038655826,0.057078196134417315
0.7106980929592872,0.2893019070407127
0.8810851211377729,0.11891487886222699
0.8405766262551244,0.15942337374487542
0.8354517974693658,0.16454820253063404
0.9248715601888478,0.07512843981115222
0.8503523837420867,0.14964761625791329
0.8817844432249681,0.11821555677503195
0.9914214040433196,0.008578595956680406
0.8793948748505829,0.12060512514941728
0.7869266728795623,0.2130733271204376
0.9914214040433196,0.008578595956680406
0.8256911926068016,0.1743088073931984
0.8794751493432935,0.12052485065670651
0.9381599057742591,0.06184009422574074
0.8256911926068016,0.1743088073931984
0.9066066724941925,0.09339332750580742
0.7540982016944403,0.24590179830555964
0.987956247705062,0.012043752294938
0.9228386130704548,0.07716138692954508
0.971643171381009,0.028356828618991036
0.87371226741069,0.12628773258931
0.9072663897252031,0.09273361027479679
0.8405766262551244,0.15942337374487542
0.966169647482819,0.03383035251718097
0.9871123322633842,0.012887667736615751
0.8880633674406766,0.11193663255932333
0.9756389317271917,0.024361068272808355
0.7106980929592872,0.2893019070407127
0.7759883768850866,0.22401162311491335
0.8343702738058075,0.16562972619419244
0.8342832512682783,0.16571674873172165
0.9871267074598616,0.01287329254013827
0.7717810773320042,0.22821892266799568
0.9739574351891985,0.02604256481080139
0.8672761009055561,0.13272389909444396
0.7540982016944403,0.24590179830555964
0.9739574351891985,0.02604256481080139
0.9066066724941925,0.09339332750580742
0.989869679494508,0.01013032050549195
0.8814786739517991,0.11852132604820068
0.9679313192437148,0.03206868075628529
0.9725177263398775,0.02748227366012243
0.9733156687468594,0.026684331253140653
0.936665774780359,0.06333422521964108
0.9421091252712543,0.057890874728745656
0.9531060805114574,0.04689391948854256
0.8491263565342196,0.15087364346578042
0.8508166028214099,0.14918339717859014
0.9809559712028459,0.01904402879715409
0.724404342107382,0.27559565789261803
0.9679313192437148,0.03206868075628529
0.9280681553513016,0.07193184464869846
0.8395248105554385,0.16047518944456143
0.8869086562059358,0.11309134379406402
0.9913519249071692,0.008648075092830665
0.9257417295879238,0.0742582704120761
0.9066066724941925,0.09339332750580742
0.9110464722955282,0.08895352770447176
0.9310604792388615,0.06893952076113853
0.899924858216419,0.10007514178358086
0.843852955290774,0.15614704470922594
0.8256911926068016,0.1743088073931984
0.9914214040433196,0.008578595956680406
0.9733905911760292,0.026609408823970726
0.9614455937675459,0.038554406232454055
0.9215285127318401,0.07847148726816
0.9751243882602649,0.024875611739735022
0.8354517974693658,0.16454820253063404
0.97613158116336,0.02386841883664011
0.988608952872523,0.011391047127476983
0.9914214040433196,0.008578595956680406
0.8354517974693658,0.16454820253063404
0.9421091252712543,0.057890874728745656
0.8898929456509126,0.11010705434908738
0.989869679494508,0.01013032050549195
0.807263396116257,0.192736603883743
0.973248358719369,0.02675164128063103
0.9725177263398775,0.02748227366012243
0.9806499496887875,0.019350050311212435
0.7785548804511686,0.2214451195488313
0.9913519249071692,0.008648075092830665
0.9072663897252031,0.09273361027479679
0.9482303889889551,0.05176961101104495
0.8326800275186172,0.16731997248138275
0.7409108766607533,0.25908912333924666
0.8635138551661503,0.1364861448338496
0.8256911926068016,0.1743088073931984
0.7540982016944403,0.24590179830555964
0.989869679494508,0.01013032050549195
0.9359720276397002,0.06402797236029978
0.9733905911760292,0.026609408823970726
0.8931811611488918,0.1068188388511081
0.7588695342087034,0.24113046579129657
0.9248715601888478,0.07512843981115222
0.9806499496887875,0.019350050311212435
0.8984585652120636,0.1015414347879364
0.8810851211377729,0.11891487886222699
0.9914214040433196,0.008578595956680406
0.9641123786392234,0.035887621360776535
0.987956247705062,0.012043752294938
0.8931811611488918,0.1068188388511081
0.9913519249071692,0.008648075092830665
0.8124342891056517,0.18756571089434826
0.8256911926068016,0.1743088073931984
0.9876560891164768,0.012343910883523126
0.9895079722538735,0.010492027746126455
0.8810851211377729,0.11891487886222699
0.8497505570369913,0.15024944296300863
0.9809559712028459,0.01904402879715409
0.8984585652120636,0.1015414347879364
0.9845891205849254,0.015410879415074694
0.971643171381009,0.028356828618991036
0.7106980929592872,0.2893019070407127
0.9248715601888478,0.07512843981115222
0.8176808890427777,0.18231911095722222
0.9879927282711336,0.012007271728866478
0.9913519249071692,0.008648075092830665
0.9914214040433196,0.008578595956680406
0.9110464722955282,0.08895352770447176
0.9929036494559809,0.00709635054401912
0.9876560891164768,0.012343910883523126
0.9914214040433196,0.008578595956680406
0.9066066724941925,0.09339332750580742
0.9914214040433196,0.008578595956680406
0.8434805062065415,0.1565194937934586
0.7106980929592872,0.2893019070407127
0.7540982016944403,0.24590179830555964
0.989869679494508,0.01013032050549195
0.967040230346465,0.032959769653534934
0.9241356461855963,0.07586435381440362
0.9797342111732071,0.020265788826792853
0.8810851211377729,0.11891487886222699
0.9130731286736158,0.08692687132638423
0.9691919626339326,0.030808037366067444
0.8961719418568987,0.10382805814310112
0.8987843450084126,0.10121565499158738
0.8850465973575308,0.11495340264246914
0.9913519249071692,0.008648075092830665
0.7540982016944403,0.24590179830555964
0.8859038177812655,0.11409618221873433
0.9662768239245313,0.03372317607546865
0.9929036494559809,0.00709635054401912
0.9739574351891985,0.02604256481080139
0.9110464722955282,0.08895352770447176
0.8416193478831469,0.1583806521168532
0.8326800275186172,0.16731997248138275
0.9761080112184652,0.023891988781534784
0.989869679494508,0.01013032050549195
0.9562253510226656,0.043774648977334414
0.9809559712028459,0.01904402879715409
0.7540982016944403,0.24590179830555964
0.8554166850288241,0.144583314971176
0.8913543702732353,0.10864562972676466
0.9929036494559809,0.00709635054401912
0.987956247705062,0.012043752294938
0.841455596196016,0.1585444038039841
0.7916980053938254,0.20830199460617452
0.8435771918363709,0.15642280816362894
0.848348524350634,0.15165147564936587
0.9914214040433196,0.008578595956680406
0.9836615511216042,0.016338448878395865
0.7588695342087034,0.24113046579129657
0.8256911926068016,0.1743088073931984
0.9716966341705573,0.028303365829442574
0.9727742789127227,0.027225721087277156
0.7785548804511686,0.2214451195488313
0.9739574351891985,0.02604256481080139
0.8434805062065415,0.1565194937934586
0.9738961354708133,0.026103864529186716
0.9715417041425329,0.028458295857467075
0.9596870920061245,0.040312907993875595
0.9751243882602649,0.024875611739735022
0.9130834004139503,0.08691659958604979
0.847067526150548,0.1529324738494519
0.9077000551507737,0.09229994484922614
0.9895079722538735,0.010492027746126455
0.8554166850288241,0.144583314971176
0.9567244618839433,0.0432755381160566
0.7106980929592872,0.2893019070407127
0.9459031906443869,0.05409680935561301
0.8274414939053422,0.17255850609465787
0.7409108766607533,0.25908912333924666
0.8599268352221439,0.14007316477785628
0.9861043645676654,0.013895635432334671
0.9696804316107395,0.03031956838926043
0.7869266728795623,0.2130733271204376
0.7639413653397427,0.23605863466025725
0.8338165869738067,0.1661834130261933
0.9929036494559809,0.00709635054401912
0.989869679494508,0.01013032050549195
0.9652110070728133,0.03478899292718662
0.8256911926068016,0.1743088073931984
0.9855749829110503,0.014425017088949815
0.9826173066395286,0.01738269336047136
0.9035134733656829,0.09648652663431707
0.8108350543253146,0.1891649456746856
0.968953662135911,0.03104633786408889
0.9876560891164768,0.012343910883523126
0.8245929098751275,0.1754070901248726
0.7613635844054835,0.23863641559451648
0.987956247705062,0.012043752294938
0.8385879194880698,0.16141208051193026
0.9929036494559809,0.00709635054401912
0.8308160213925602,0.1691839786074398
0.8507295802838806,0.14927041971611935
0.9627776001013812,0.03722239989861881
0.9681005446962851,0.03189945530371483
0.841455596196016,0.1585444038039841
0.9806499496887875,0.019350050311212435
0.9929036494559809,0.00709635054401912
0.9733905911760292,0.026609408823970726
0.989869679494508,0.01013032050549195
0.7613635844054835,0.23863641559451648
0.7797913808960281,0.22020861910397188
0.9806499496887875,0.019350050311212435
0.9531060805114574,0.04689391948854256
0.9705980514897506,0.02940194851024942
0.9447673471049927,0.055232652895007325
0.9356343174557512,0.06436568254424872
0.9913519249071692,0.008648075092830665
0.8308160213925602,0.1691839786074398
0.8960295756111654,0.10397042438883468
0.9914214040433196,0.008578595956680406
0.9539669800139519,0.04603301998604817
0.8256911926068016,0.1743088073931984
0.8450558635212545,0.15494413647874555
0.8256911926068016,0.1743088073931984
0.9066066724941925,0.09339332750580742
0.9879927282711336,0.012007271728866478
0.9733905911760292,0.026609408823970726
0.7540982016944403,0.24590179830555964
0.9929036494559809,0.00709635054401912
0.9751243882602649,0.024875611739735022
0.9895079722538735,0.010492027746126455
0.9412109051683997,0.0587890948316004
0.987956247705062,0.012043752294938
0.9646179229340074,0.03538207706599252
0.9914214040433196,0.008578595956680406
0.72208327411262,0.27791672588738003
0.9895079722538735,0.010492027746126455
0.9733905911760292,0.026609408823970726
0.9495162230366138,0.05048377696338635
0.9284029098637007,0.07159709013629925
0.989869679494508,0.01013032050549195
0.9551730590618928,0.04482694093810722
0.8717908048015337,0.12820919519846624
0.9627776001013812,0.03722239989861881
0.9284029098637007,0.07159709013629925
0.9733905911760292,0.026609408823970726
0.8537263616863768,0.14627363831362322
0.8457758177274421,0.1542241822725579
0.9677920679072715,0.03220793209272863
0.8810851211377729,0.11891487886222699
0.9913519249071692,0.008648075092830665
0.9288027150793148,0.07119728492068522
0.9292085961014649,0.0707914038985352
0.989869679494508,0.01013032050549195
0.9694830437925261,0.03051695620747375
0.973248358719369,0.02675164128063103
0.7797913808960281,0.22020861910397188
0.7154694254735503,0.2845305745264496
0.8880997660426206,0.11190023395737918
0.9914214040433196,0.008578595956680406
0.9733905911760292,0.026609408823970726
0.9310821099047144,0.06891789009528562
0.6863747043640744,0.31362529563592556
0.7807597093993497,0.21924029060065026
0.8256911926068016,0.1743088073931984
0.9914214040433196,0.008578595956680406
0.8256911926068016,0.1743088073931984
0.9268679334357179,0.07313206656428213
0.9738961354708133,0.026103864529186716
0.9647242731506726,0.03527572684932737
0.9929036494559809,0.00709635054401912
0.9562253510226656,0.043774648977334414
0.899924858216419,0.10007514178358086
0.8713849237793836,0.12861507622061627
0.9914214040433196,0.008578595956680406
0.9248715601888478,0.07512843981115222
0.98067770043643,0.019322299563570088
0.8947491936116589,0.10525080638834101
0.9895079722538735,0.010492027746126455
0.9625606540904117,0.037439345909588084
0.9929036494559809,0.00709635054401912
0.7540982016944403,0.24590179830555964
0.9705980514897506,0.02940194851024942
0.9292601302874355,0.07073986971256443
0.9913519249071692,0.008648075092830665
0.9895079722538735,0.010492027746126455
0.9677920679072715,0.03220793209272863
0.9830690426777929,0.01693095732220702
0.7540982016944403,0.24590179830555964
0.8176808890427777,0.18231911095722222
0.8326800275186172,0.16731997248138275
0.9771906562760032,0.02280934372399681
0.8817844432249681,0.11821555677503195
0.9711956755934796,0.028804324406520414
0.9627776001013812,0.03722239989861881
0.9914214040433196,0.008578595956680406
0.9137888769347686,0.0862111230652313
0.7869266728795623,0.2130733271204376
0.8176808890427777,0.18231911095722222
0.8880997660426206,0.11190023395737918
0.9914214040433196,0.008578595956680406
0.8405766262551244,0.15942337374487542
0.6987363602531251,0.30126363974687476
0.9855749829110503,0.014425017088949815
0.9355563465821272,0.06444365341787286
0.899924858216419,0.10007514178358086
0.9539669800139519,0.04603301998604817
0.7797913808960281,0.22020861910397188
0.9914214040433196,0.008578595956680406
0.9751243882602649,0.024875611739735022
0.989869679494508,0.01013032050549195
0.9861043645676654,0.013895635432334671
0.9733905911760292,0.026609408823970726
0.9703829090761126,0.029617090923887323
0.7540982016944403,0.24590179830555964
0.989869679494508,0.01013032050549195
0.9718388666272176,0.028161133372782275
0.9458592969825197,0.05414070301748027
0.9136918345689707,0.08630816543102918
0.9733905911760292,0.026609408823970726
0.9798969944686273,0.020103005531372686
0.7409108766607533,0.25908912333924666
0.9294071031302845,0.07059289686971536
0.9751243882602649,0.024875611739735022
0.9447673471049927,0.055232652895007325
0.8201601229975252,0.1798398770024748
0.9140742423190895,0.08592575768091044
0.989869679494508,0.01013032050549195
0.8256911926068016,0.1743088073931984
0.7797913808960281,0.22020861910397188
0.7540982016944403,0.24590179830555964
0.8343702738058075,0.16562972619419244
0.8601185968481808,0.13988140315181913
0.6987363602531251,0.30126363974687476
0.9185637872731431,0.08143621272685671
0.8256911926068016,0.1743088073931984
0.989869679494508,0.01013032050549195
0.9641123786392234,0.035887621360776535
0.9556965839414058,0.04430341605859418
0.9879927282711336,0.012007271728866478
0.8810851211377729,0.11891487886222699
0.9670854246344491,0.03291457536555087
0.7745974028327612,0.22540259716723873
0.9585957424228159,0.04140425757718422
0.9895079722538735,0.010492027746126455
0.7540982016944403,0.24590179830555964
0.7869266728795623,0.2130733271204376
0.9914214040433196,0.008578595956680406
0.7540982016944403,0.24590179830555964
0.9320882344617022,0.06791176553829778
0.8898929456509126,0.11010705434908738
0.9643623356172675,0.03563766438273255
0.7869266728795623,0.2130733271204376
0.8245929098751275,0.1754070901248726
0.9738961354708133,0.026103864529186716
0.9420798135623721,0.057920186437627794
0.7106980929592872,0.2893019070407127
0.8251730188675446,0.1748269811324555
0.982201674237599,0.01779832576240089
0.9871267074598616,0.01287329254013827
0.8457758177274421,0.1542241822725579
0.8256911926068016,0.1743088073931984
0.9733905911760292,0.026609408823970726
0.961917506519016,0.03808249348098395
0.8491263565342196,0.15087364346578042
0.9718388666272176,0.028161133372782275
0.7797913808960281,0.22020861910397188
0.7540982016944403,0.24590179830555964
0.9914214040433196,0.008578595956680406
0.9267234433262445,0.07327655667375556
0.9677920679072715,0.03220793209272863
0.988608952872523,0.011391047127476983
0.989869679494508,0.01013032050549195
0.8256911926068016,0.1743088073931984
0.8256911926068016,0.1743088073931984
0.9759248039507499,0.024075196049250118
0.9550511121133869,0.04494888788661307
0.7613635844054835,0.23863641559451648
0.9929036494559809,0.00709635054401912
0.9718388666272176,0.028161133372782275
0.8151642072514246,0.18483579274857537
0.8256911926068016,0.1743088073931984
0.9219244263786142,0.07807557362138584
0.8354517974693658,0.16454820253063404
0.6987363602531251,0.30126363974687476
0.8256911926068016,0.1743088073931984
0.9412109051683997,0.0587890948316004
0.8599268352221439,0.14007316477785628
0.7869266728795623,0.2130733271204376
0.9797342111732071,0.020265788826792853
0.9738961354708133,0.026103864529186716
0.9914214040433196,0.008578595956680406
0.9914214040433196,0.008578595956680406
0.7920515016653209,0.20794849833467896
0.9914214040433196,0.008578595956680406
0.847067526150548,0.1529324738494519
0.9447673471049927,0.055232652895007325
0.8256911926068016,0.1743088073931984
0.8951923686127843,0.10480763138721567
0.8929449989160453,0.10705500108395456
0.7785548804511686,0.2214451195488313
0.9876560891164768,0.012343910883523126
0.989869679494508,0.01013032050549195
0.8256911926068016,0.1743088073931984
0.9733905911760292,0.026609408823970726
0.942375454590141,0.05762454540985906
0.7869266728795623,0.2130733271204376
0.9794042466540344,0.020595753345965636
0.7797913808960281,0.22020861910397188
0.9612084796813442,0.03879152031865579
0.9913519249071692,0.008648075092830665
0.9914214040433196,0.008578595956680406
0.9733905911760292,0.026609408823970726
0.7797913808960281,0.22020861910397188
0.8648993655117818,0.13510063448821819
0.8957724372404534,0.10422756275954655
0.9751243882602649,0.024875611739735022
0.9005377293720558,0.09946227062794409
0.9855749829110503,0.014425017088949815
0.9879927282711336,0.012007271728866478
0.9718388666272176,0.028161133372782275
0.8913543702732353,0.10864562972676466
0.9736405481540732,0.026359451845926744
0.9913519249071692,0.008648075092830665
0.8701925124229692,0.12980748757703076
0.8354517974693658,0.16454820253063404
0.943082185707272,0.05691781429272802
0.9704352103937304,0.029564789606269692
0.9895079722538735,0.010492027746126455
0.9722870935311269,0.027712906468873023
0.9713507732688111,0.028649226731188797
0.989869679494508,0.01013032050549195
0.9914214040433196,0.008578595956680406
0.9539669800139519,0.04603301998604817
0.9248715601888478,0.07512843981115222
0.8972872670979326,0.10271273290206735
0.9809559712028459,0.01904402879715409
0.6987363602531251,0.30126363974687476
0.9380807580066831,0.06191924199331693
0.987956247705062,0.012043752294938
0.9845891205849254,0.015410879415074694
0.9430627883057963,0.056937211694203724
0.987956247705062,0.012043752294938
0.9806499496887875,0.019350050311212435
0.9913519249071692,0.008648075092830665
0.9733905911760292,0.026609408823970726
0.989869679494508,0.01013032050549195
0.9320882344617022,0.06791176553829778
0.807263396116257,0.192736603883743
0.9794042466540344,0.020595753345965636
0.9751243882602649,0.024875611739735022
0.9636366226602568,0.03636337733974315
0.9718388666272176,0.028161133372782275
0.9793197900072832,0.02068020999271686
0.987956247705062,0.012043752294938
0.7869266728795623,0.2130733271204376
0.9718388666272176,0.028161133372782275
0.7869266728795623,0.2130733271204376
0.9590871613826618,0.04091283861733817
0.8497505570369913,0.15024944296300863
0.8635138551661503,0.1364861448338496
0.9861043645676654,0.013895635432334671
0.7540982016944403,0.24590179830555964
0.8256911926068016,0.1743088073931984
0.8568607000309193,0.14313929996908062
0.9914214040433196,0.008578595956680406
0.8274414939053422,0.17255850609465787
0.9430627883057963,0.056937211694203724
0.8577678931288686,0.14223210687113136
0.9914214040433196,0.008578595956680406
0.8230784815398362,0.1769215184601638
0.8931811611488918,0.1068188388511081
0.8256911926068016,0.1743088073931984
0.954657805060269,0.045342194939731024
0.8354517974693658,0.16454820253063404
0.807263396116257,0.192736603883743
0.9641123786392234,0.035887621360776535
0.9914214040433196,0.008578595956680406
0.9718388666272176,0.028161133372782275
0.9929036494559809,0.00709635054401912
0.8648993655117818,0.13510063448821819
0.9715417041425329,0.028458295857467075
0.9736405481540732,0.026359451845926744
0.9735726637114535,0.026427336288546564
0.9643623356172675,0.03563766438273255
0.8943464021200294,0.10565359787997068
0.807263396116257,0.192736603883743
0.9914214040433196,0.008578595956680406
0.9572483084902172,0.04275169150978263
0.982201674237599,0.01779832576240089
0.8361712423191656,0.16382875768083435
0.8343702738058075,0.16562972619419244
0.8472028947061319,0.1527971052938683
0.9725177263398775,0.02748227366012243
0.8983990066678208,0.10160099333217906
0.9727742789127227,0.027225721087277156
0.9625606540904117,0.037439345909588084
0.9652780741328477,0.034721925867152136
0.9739574351891985,0.02604256481080139
0.9049021136949961,0.09509788630500385
0.8251730188675446,0.1748269811324555
0.7797913808960281,0.22020861910397188
0.7540982016944403,0.24590179830555964
0.8713849237793836,0.12861507622061627
0.9751243882602649,0.024875611739735022
0.8435771918363709,0.15642280816362894
0.9695672140940145,0.03043278590598552
0.6987363602531251,0.30126363974687476
0.9862276915383468,0.013772308461653135
0.9677920679072715,0.03220793209272863
0.9789730602772497,0.0210269397227504
0.8956914061858525,0.10430859381414766
0.9531060805114574,0.04689391948854256
0.9914214040433196,0.008578595956680406
0.918466110190735,0.08153388980926495
0.9914214040433196,0.008578595956680406
0.9586409367107999,0.04135906328920015
0.9879927282711336,0.012007271728866478
0.9895079722538735,0.010492027746126455
0.9861043645676654,0.013895635432334671
0.9466386276438652,0.05336137235613494
0.7540982016944403,0.24590179830555964
0.9739574351891985,0.02604256481080139
0.8987843450084126,0.10121565499158738
0.9876560891164768,0.012343910883523126
0.9913519249071692,0.008648075092830665
0.9066066724941925,0.09339332750580742
0.9914214040433196,0.008578595956680406
0.9913519249071692,0.008648075092830665
0.8435771918363709,0.15642280816362894
0.9303254208883919,0.0696745791116081
0.9186974834377606,0.08130251656223927
0.9809559712028459,0.01904402879715409
0.9739574351891985,0.02604256481080139
0.954657805060269,0.045342194939731024
0.7659550921786358,0.23404490782136414
0.942464388657462,0.05753561134253808
0.8931811611488918,0.1068188388511081
0.9565096881976656,0.04349031180233435
0.9651883472090684,0.03481165279093161
0.8256911926068016,0.1743088073931984
0.7540982016944403,0.24590179830555964
0.983673382069345,0.016326617930655107
0.8176808890427777,0.18231911095722222
0.8435771918363709,0.15642280816362894
0.9641123786392234,0.035887621360776535
0.95390930274457,0.04609069725543006
0.9914214040433196,0.008578595956680406
0.982201674237599,0.01779832576240089
0.9806499496887875,0.019350050311212435
0.8256911926068016,0.1743088073931984
0.9612084796813442,0.03879152031865579
0.7540982016944403,0.24590179830555964
0.894412241894295,0.10558775810570493
0.7388163393330451,0.2611836606669549
0.9596567551325326,0.040343244867467334
0.8913543702732353,0.10864562972676466
0.7719864802367924,0.22801351976320744
0.9809559712028459,0.01904402879715409
0.8274414939053422,0.17255850609465787
0.8343702738058075,0.16562972619419244
0.8251730188675446,0.1748269811324555
0.989869679494508,0.01013032050549195
0.7869266728795623,0.2130733271204376
0.8497505570369913,0.15024944296300863
0.9871267074598616,0.01287329254013827
0.9556965839414058,0.04430341605859418
0.9586409367107999,0.04135906328920015
0.9614455937675459,0.038554406232454055
0.9647242731506726,0.03527572684932737
0.9914214040433196,0.008578595956680406
0.795998116147274,0.204001883852726
0.8395248105554385,0.16047518944456143
0.9929036494559809,0.00709635054401912
0.7624917556709343,0.2375082443290657
0.7869266728795623,0.2130733271204376
0.989869679494508,0.01013032050549195
0.7106980929592872,0.2893019070407127
0.7880940240469135,0.2119059759530864
0.6863747043640744,0.31362529563592556
0.9715417041425329,0.028458295857467075
0.95390930274457,0.04609069725543006
0.9929036494559809,0.00709635054401912
0.9549579636488541,0.04504203635114589
0.9738961354708133,0.026103864529186716
0.8885853817440275,0.11141461825597265
0.9895079722538735,0.010492027746126455
0.8507295802838806,0.14927041971611935
0.9447221528170087,0.055277847182991405
0.9550583979515992,0.04494160204840078
0.7540982016944403,0.24590179830555964
0.7869266728795623,0.2130733271204376
0.9647242731506726,0.03527572684932737
0.8260271553041167,0.17397284469588328
0.9895079722538735,0.010492027746126455
0.9179681792264069,0.08203182077359294
0.989869679494508,0.01013032050549195
0.9738961354708133,0.026103864529186716
0.9627776001013812,0.03722239989861881
0.7106980929592872,0.2893019070407127
0.7785548804511686,0.2214451195488313
0.9914214040433196,0.008578595956680406
0.9590871613826618,0.04091283861733817
0.9654885057976536,0.034511494202346484
0.9736405481540732,0.026359451845926744
0.9356343174557512,0.06436568254424872
0.9861408451337368,0.013859154866263148
0.9066066724941925,0.09339332750580742
0.9449792631326528,0.05502073686734728
0.974867393295671,0.025132606704329107
0.8951923686127843,0.10480763138721567
0.9727742789127227,0.027225721087277156
0.9550583979515992,0.04494160204840078
0.8304625251210647,0.16953747487893536
0.9697990487199997,0.030200951280000343
0.987956247705062,0.012043752294938
0.8354517974693658,0.16454820253063404
0.9562253510226656,0.043774648977334414
0.9567099213105769,0.04329007868942316
0.8810851211377729,0.11891487886222699
0.9332557314080445,0.0667442685919556
0.9914214040433196,0.008578595956680406
0.9696522692450967,0.030347730754903286
0.8652528617832773,0.13474713821672263
0.8005544519765622,0.1994455480234379
0.9728660172515513,0.027133982748448776
0.7154694254735503,0.2845305745264496
0.9719177713663425,0.028082228633657436
0.847067526150548,0.1529324738494519
0.7916980053938254,0.20830199460617452
0.9738961354708133,0.026103864529186716
0.9636366226602568,0.03636337733974315
0.899924858216419,0.10007514178358086
0.8354517974693658,0.16454820253063404
0.9213194196197956,0.07868058038020445
0.8230784815398362,0.1769215184601638
0.8256911926068016,0.1743088073931984
0.8597577497445336,0.14024225025546652
0.9914214040433196,0.008578595956680406
0.9267234433262445,0.07327655667375556
0.8343702738058075,0.16562972619419244
0.8434805062065415,0.1565194937934586
0.9914214040433196,0.008578595956680406
0.989869679494508,0.01013032050549195
0.8304625251210647,0.16953747487893536
0.8228057178285365,0.17719428217146363
0.8826109726863711,0.11738902731362877
0.7797913808960281,0.22020861910397188
0.9725177263398775,0.02748227366012243
0.9268679334357179,0.07313206656428213
0.9718388666272176,0.028161133372782275
0.8325663226911008,0.16743367730889924
0.8262198763416162,0.1737801236583838
0.8599268352221439,0.14007316477785628
0.7613635844054835,0.23863641559451648
0.7540982016944403,0.24590179830555964
0.9688712631205151,0.031128736879484913
0.8537263616863768,0.14627363831362322
0.989869679494508,0.01013032050549195
0.9739574351891985,0.02604256481080139
0.8256911926068016,0.1743088073931984
0.9185637872731431,0.08143621272685671
0.9355563465821272,0.06444365341787286
0.807263396116257,0.192736603883743
0.989869679494508,0.01013032050549195
0.8479790631762609,0.15202093682373902
0.9636366226602568,0.03636337733974315
0.807263396116257,0.192736603883743
0.9914214040433196,0.008578595956680406
0.989869679494508,0.01013032050549195
0.9895079722538735,0.010492027746126455
0.9770162218883971,0.022983778111602727
0.7797913808960281,0.22020861910397188
0.9049021136949961,0.09509788630500385
0.7926363973697328,0.2073636026302672
0.7540982016944403,0.24590179830555964
0.7920515016653209,0.20794849833467896
0.9550583979515992,0.04494160204840078
0.919834288268677,0.0801657117313229
0.8810851211377729,0.11891487886222699
0.8385879194880698,0.16141208051193026
